ID	Titolo del documento	Anno	Vol.	Carta-nr	Carta-lett	Quest.	Note	Nome	Categoria	Titolo categoria	Sottocategoria	Titolo sottocategoria
	1790.09.tif	1940	IX	1790				*facciamo una partita a bocce?*	XVII	Il giuoco e lo svago.		
	1791.09.tif	1940	IX	1791				*non hai preso il pallino,* perchè hai sbagliato la mira.	XVII	Il giuoco e lo svago.		
	1792.09.tif	1940	IX	1792				non hai preso il pallino, *perchè hai sbagliato la mira.*	XVII	Il giuoco e lo svago.		
	1793.09.tif	1940	IX	1793				[essi] *giuocano alla mora.*	XVII	Il giuoco e lo svago.		
	1794.09.tif	1940	IX	1794				io *fumo i sigari.*	XVII	Il giuoco e lo svago.		
	1795.09.tif	1940	IX	1795				dammi *per favore una sigaretta!*	XVII	Il giuoco e lo svago.		
	1796.09.tif	1940	IX	1796				*carica la pipa,* che io te l'accendo!	XVII	Il giuoco e lo svago.		
	1797.09.tif	1940	IX	1797				carica la pipa, *che io te l'accendo!*	XVII	Il giuoco e lo svago.		
	1798.09.tif	1940	IX	1798				dammi*....* [del tabacco di fabbrica] *~.... [del tabacco che ciascuno coltiva e confeziona in paese, per uso proprio] *~....* [la borsa per tenere il tabacco]!	XVII	Il giuoco e lo svago.		
	1799.09.tif	1940	IX	1799				*prendete una presa* [pizzico  di tabacco da fiuto]! grazie! non prendo tabacco [da fiuto].	XVII	Il giuoco e lo svago.		
	1800.09.tif	1940	IX	1800				prendete una presa [pizzico  di tabacco da fiuto]! grazie! *non prendo tabacco* [da fiuto].	XVII	Il giuoco e lo svago.		
	aleic 091807.tif						Leere Seite ohne Einträge - defekt					
												
	Intro01.10.tif	1941-1942	X	Intro				Frontespizio verso				
	Intro02.10.tif	1941-1942	X	Intro				Frontespizio recto				
	Intro03.10.tif	1941-1942	X	Intro				Indice del volume decimo - Pagina 1				
	Intro04.10.tif	1941-1942	X	Intro				Indice del volume decimo - Pagina 2				
	1801.10.tif	1941-1942	X	1801				*non biascico tabacco.*	XVII	Il giuoco e lo svago.		
	1802.10.tif	1941-1942	X	1802				*mi diverto molto col giocattolo* che mi hai regalato.	XVII	Il giuoco e lo svago.		
	1803.10.tif	1941-1942	X	1803				dammi *la tua trottola!*	XVII	Il giuoco e lo svago.		
	1804.10.tif	1941-1942	X	1804	a			[essi] giocano *con la girella* [un disco, un bottone o anche una castagna bucata, infilati in uno spago che si attorciglia e, svolgendosi, li fa girare]. 	XVII	Il giuoco e lo svago.		
	1804.10.tif	1941-1942	X	1804	b			gioca [imp.] *col frullino* [dado infilato in un'asticciola che si fa girare coi polpastrelli della mano]!	XVII	Il giuoco e lo svago.		
	1805.10.tif	1941-1942	X	1805				voi *giocate con la bambola,* noi giochremo con.... [l'altalena formata con una tavola a bilico, all'estremità della quale siedono i giocatori, che si alzano e si abbassano a vicenda] ~ .... [l'altalena formata con una tavola sospesa a due corde, sulla quale il giocatore si dondola]	XVII	Il giuoco e lo svago.		
	1806.10.tif	1941-1942	X	1806				voi giocate con la bambola, noi giochremo *con....* [l'altalena formata con una tavola a bilico, all'estremità della quale siedono i giocatori, che si alzano e si abbassano a vicenda] ~ .... [l'altalena formata con una tavola sospesa a due corde, sulla quale il giocatore si dondola]	XVII	Il giuoco e lo svago.		
	1807.10.tif	1941-1942	X	1807				[essi] *hanno giocato alla palla,* ed ora saltano la corda.	XVII	Il giuoco e lo svago.		
	1808.10.tif	1941-1942	X	1808				[essi] hanno giocato alla palla, *ed ora saltano la corda.*	XVII	Il giuoco e lo svago.		
	1809.10.tif	1941-1942	X	1809				*giochiamo alle palline!* no! facciamo ai soldati!	XVII	Il giuoco e lo svago.		
	1810.10.tif	1941-1942	X	1810				giochiamo alle palline! no! *facciamo ai soldati!*	XVII	Il giuoco e lo svago.		
	1811.10.tif	1941-1942	X	1811	a			giochiamo *a mosca cieca?*	XVII	Il giuoco e lo svago.		
	1811.10.tif	1941-1942	X	1811	b			[essi] giuocano *a rincorrersi.*	XVII	Il giuoco e lo svago.		
	1812.10.tif	1941-1942	X	1812				[essi] giuocano *a saltarsi* [sottomettendosi a vicenda, chini verso terra] ~ *a scaricalasino* [portandosi a cavalcioni].	XVII	Il giuoco e lo svago.		
	1813.10.tif	1941-1942	X	1813				giochiamo *a rimpiattino?*	XVII	Il giuoco e lo svago.		
	1814.10.tif	1941-1942	X	1814				ora facciamo *il giro tondo*, poi giocheremo alle piastrelle. 	XVII	Il giuoco e lo svago.		
	1815.10.tif	1941-1942	X	1815				ora facciamo il giro tondo, poi *giocheremo alle piastrelle.*	XVII	Il giuoco e lo svago.		
	1816.10.tif	1941-1942	X	1816				*sei andato al circo equestre?*	XVII	Il giuoco e lo svago.		
	1817.10.tif	1941-1942	X	1817				*alla vostra salute!*	XVIII	Malattie e rimedi.		
	1818.10.tif	1941-1942	X	1818				*disgraziatamente ho poca* salute.	XVIII	Malattie e rimedi.		
	1819.10.tif	1941-1942	X	1819				[egli] *andava* spesso *dal medico.*	XVIII	Malattie e rimedi.		
	1820.10.tif	1941-1942	X	1820				*ho sofferto* tanto, e non posso veder*soffrire.*	XVIII	Malattie e rimedi.		
	1821.10.tif	1941-1942	X	1821	a			*come stai?* 	XVIII	Malattie e rimedi.		
	1821.10.tif	1941-1942	X	1821	b			credo *che tu stia* peggio.	XVIII	Malattie e rimedi.		
	1822.10.tif	1941-1942	X	1822				se tu *stessi meglio, starei* meglio anch'io.	XVIII	Malattie e rimedi.		
	1823.10.tif	1941-1942	X	1823				*sono meno ammalato di te.*	XVIII	Malattie e rimedi.		
	1824.10.tif	1941-1942	X	1824				perché non *mi fai guarire?*	XVIII	Malattie e rimedi.		
	1825.10.tif	1941-1942	X	1825				*se non guarisco,* è colpa tua.	XVIII	Malattie e rimedi.		
	1826.10.tif	1941-1942	X	1826				se non guarisco, *è colpa tua.*	XVIII	Malattie e rimedi.		
	1827.10.tif	1941-1942	X	1827				*fu ben curata,* ed è guarita subito.	XVIII	Malattie e rimedi.		
	1828.10.tif	1941-1942	X	1828				fu ben curata, *ed è guarita subito.*	XVIII	Malattie e rimedi.		
	1829.10.tif	1941-1942	X	1829	a			sta sicuro *che guarirò.* 	XVIII	Malattie e rimedi.		
	1829.10.tif	1941-1942	X	1829	b			[egli] stette male per una settimana, ma poi *guarì.*	XVIII	Malattie e rimedi.		
	1830.10.tif	1941-1942	X	1830				vuoi che io *guarisca senza medicine?*	XVIII	Malattie e rimedi.		
	1831.10.tif	1941-1942	X	1831				non vorrei *che ti facessero del male.*	XVIII	Malattie e rimedi.		
	1832.10.tif	1941-1942	X	1832				è un male *incurabile, è perduta!*	XVIII	Malattie e rimedi.		
	1833.10.tif	1941-1942	X	1833				*sto per svenire.*	XVIII	Malattie e rimedi.		
	1834.10.tif	1941-1942	X	1834				*la ferita è chiusa, e si è formata la crosta.*	XVIII	Malattie e rimedi.		
	1835.10.tif	1941-1942	X	1835				*ti ungo ~ ungerò* la ferita *e guarirai* subito.	XVIII	Malattie e rimedi.		
	1836.10.tif	1941-1942	X	1836				*dal foruncolo esce la marcia.*	XVIII	Malattie e rimedi.		
	1837.10.tif	1941-1942	X	1837				*mi son rotto la bollicina,* e mi è venuta una piaga.	XVIII	Malattie e rimedi.		
	1838.10.tif	1941-1942	X	1838				mi son rotto la bollicina, *e mi è venuta una piaga.*	XVIII	Malattie e rimedi.		
	1839.10.tif	1941-1942	X	1839				[egli] *ha le lentiggini* sul viso.	XVIII	Malattie e rimedi.		
	1840.10.tif	1941-1942	X	1840				*ho la voce rauca e tossisco* pesso.	XVIII	Malattie e rimedi.		
	1841.10.tif	1941-1942	X	1841				*è tisico, tossisce* sempre.	XVIII	Malattie e rimedi.		
	1842.10.tif	1941-1942	X	1842				[egli] *ha il mal di fegato, e un polmone intaccato.*	XVIII	Malattie e rimedi.		
	1843.10.tif	1941-1942	X	1843				*è giallo, -a come lo zafferano.*	XVIII	Malattie e rimedi.		
	1844.10.tif	1941-1942	X	1844				ho la febbre. *soffro assai.*	XVIII	Malattie e rimedi.		
	1845.10.tif	1941-1942	X	1845	a			ha *la diarrea,* bisogna purgarlo. 	XVIII	Malattie e rimedi.		
	1845.10.tif	1941-1942	X	1845	b			[egli] non può respirare, perché ha *l'asma.*	XVIII	Malattie e rimedi.		
	1845.10.tif	1941-1942	X	1845	c			poveretto! ha *la tigna!*	XVIII	Malattie e rimedi.		
	1846.10.tif	1941-1942	X	1846				*se ti pizzica la rogna, grattati!*	XVIII	Malattie e rimedi.		
	1847.10.tif	1941-1942	X	1847				*non è matto,* soffre di epilessia.	XVIII	Malattie e rimedi.		
	1848.10.tif	1941-1942	X	1848				non è matto, *soffre di epilessia.*	XVIII	Malattie e rimedi.		
	1849.10.tif	1941-1942	X	1849				*mi ha preso il crampo al piede.*	XVIII	Malattie e rimedi.		
	1850.10.tif	1941-1942	X	1850				*gli orecchioni* [gattoni] *sono contagiosi.*	XVIII	Malattie e rimedi.		
	1851.10.tif	1941-1942	X	1851	a			il mio bambino ha *i vermi.*	XVIII	Malattie e rimedi.		
	1851.10.tif	1941-1942	X	1851	b			[egli] ha *la tosse asinina.*	XVIII	Malattie e rimedi.		
	1852.10.tif	1941-1942	X	1852				*ha avuto il vaiolo,* e gli è rimasto il viso butterato.	XVIII	Malattie e rimedi.		
	1853.10.tif	1941-1942	X	1853				ha avuto il vaiolo, *e gli è rimasto il viso butterato.*	XVIII	Malattie e rimedi.		
	1854.10.tif	1941-1942	X	1854				*bisognava vaccinarlo.*	XVIII	Malattie e rimedi.		
	1855.10.tif	1941-1942	X	1855				[egli] ha preso *le febbri malariche ~ le terzane.*	XVIII	Malattie e rimedi.		
	1856.10.tif	1941-1942	X	1856				*gli è venuta la rosolia ~ la scarlattina.*	XVIII	Malattie e rimedi.		
	1857.10.tif	1941-1942	X	1857				*per curare la polmonite* ci vuole *il vescicante.*	XVIII	Malattie e rimedi.		
	1858.10.tif	1941-1942	X	1858				per curare *la sciatica....* [indicare il rimedio usato oggi e quello di un tempo]	XVIII	Malattie e rimedi.		
	1859.10.tif	1941-1942	X	1859				tagliami *questo porro!*	XVIII	Malattie e rimedi.		
	1860.10.tif	1941-1942	X	1860				per guarire i porri .... [indicare il rimedio usato oggi e quello di un tempo]	XVIII	Malattie e rimedi.		
	1861.10.tif	1941-1942	X	1861				*dove non c'è religione,* non c'è *bene.*	XIX	Religione e superstizione.		
	1862.10.tif	1941-1942	X	1862				sono *religioso,* non sono *bigotto!*	XIX	Religione e superstizione.		
	1863.10.tif	1941-1942	X	1863				se sei un buon *cristiano,* devi *fare la carità.*	XIX	Religione e superstizione.		
	1864.10.tif	1941-1942	X	1864				siamo *in chiesa;* prendi *l'acqua santa!*	XIX	Religione e superstizione.		
	1865.10.tif	1941-1942	X	1865				*la sagrestia è vicina* all'altar maggiore.	XIX	Religione e superstizione.		
	1866.10.tif	1941-1942	X	1866	a			la sagrestia è vicina *all'altar maggiore.*	XIX	Religione e superstizione.		
	1866.10.tif	1941-1942	X	1866	b			sull'altare ci sono molti *ceri.*	XIX	Religione e superstizione.		
	1867.10.tif	1941-1942	X	1867				*il confessionale è sotto al pulpito.*	XIX	Religione e superstizione.		
	1868.10.tif	1941-1942	X	1868				*il campanile della nostra chiesa* è alto.	XIX	Religione e superstizione.		
	1868bis.10.tif	1941-1942	X	1868			Illustrazioni 1	*il campanile della nostra chiesa* è alto.	XIX	Religione e superstizione.		
	1868ter.10.tif	1941-1942	X	1868			Illustrazioni 2	*il campanile della nostra chiesa* è alto.	XIX	Religione e superstizione.		
	1869.10.tif	1941-1942	X	1869				*la campana ha sonato cinque tocchi.*	XIX	Religione e superstizione.		
	1870.10.tif	1941-1942	X	1870				le campane suonano *a morto ~ la messa.*	XIX	Religione e superstizione.		
	1871.10.tif	1941-1942	X	1871				*suonano a doppio per la festa. .*	XIX	Religione e superstizione.		
	1872.10.tif	1941-1942	X	1872				*il prete e il sagrestano* recitano il rosario.	XIX	Religione e superstizione.		
	1873.10.tif	1941-1942	X	1873				il prete e il sagrestano *recitano il rosario.*	XIX	Religione e superstizione.		
	1874.10.tif	1941-1942	X	1874				ha .... [la tonaca del prete] ~ .... [la tonaca del frate] tutta rotta.	XIX	Religione e superstizione.		
	1875.10.tif	1941-1942	X	1875				porta sempre *lo zuccotto e la berretta [quadrata, a tre punte], perché è calvo.	XIX	Religione e superstizione.		
	1876.10.tif	1941-1942	X	1876				*si è fatta la chierica* grande come....	XIX	Religione e superstizione.		
	1877.10.tif	1941-1942	X	1877				si è fatta la chierica *grande come....*	XIX	Religione e superstizione.		
	1878.10.tif	1941-1942	X	1878				*il parroco ha riunito* tutti i suoi parrocchiani.	XIX	Religione e superstizione.		
	1879.10.tif	1941-1942	X	1879				il parroco ha riunito *tutti i suoi parrocchiani.*	XIX	Religione e superstizione.		
	1880.10.tif	1941-1942	X	1880				*il pievano non c'era.*	XIX	Religione e superstizione.		
	1881.10.tif	1941-1942	X	1881				oggi *il curato* [il prete che assiste il parroco nelle sue mansioni] *ha la pianeta gialla.*	XIX	Religione e superstizione.		
	1882.10.tif	1941-1942	X	1882				*si è messo il piviale,* per dare la benedizione col Santissimo.	XIX	Religione e superstizione.		
	1883.10.tif	1941-1942	X	1883				si è messo il piviale, per dare *la benedizione col Santissimo.*	XIX	Religione e superstizione.		
	1884.10.tif	1941-1942	X	1884	a			*il vescovo* ha fatto *la Cresima.*	XIX	Religione e superstizione.		
	1884.10.tif	1941-1942	X	1884	b			piglia *il turibolo ela navicella* [recipiente per contenere l'incenso]!	XIX	Religione e superstizione.		
	1885.10.tif	1941-1942	X	1885				*c'erano* anche *i chierici del seminario e i canonici.*	XIX	Religione e superstizione.		
	1886.10.tif	1941-1942	X	1886				presto sarà *cardinale, e forse lo faranno anche papa.*	XIX	Religione e superstizione.		
	1887.10.tif	1941-1942	X	1887				*i frati e le monache* stanno in convento.	XIX	Religione e superstizione.		
	1888.10.tif	1941-1942	X	1888				i frati e le monache *stanno in convento.*	XIX	Religione e superstizione.		
	1889.10.tif	1941-1942	X	1889				*è un frate capuccino?* no! è un.... [frate di altri ordini piu conosciuti]	XIX	Religione e superstizione.		
	1890.10.tif	1941-1942	X	1890	a			è un frate capuccino? no! *è un....* [frate di altri ordini piu conosciuti] 	XIX	Religione e superstizione.		
	1890.10.tif	1941-1942	X	1890	b			è *un....* [frate cercatore]	XIX	Religione e superstizione.		
	1891.10.tif	1941-1942	X	1891				*bacia* la mano *a fra Ignazio!*	XIX	Religione e superstizione.		
	1892.10.tif	1941-1942	X	1892				*mi avete messo* [parlando a due o piu persone] *come Cristo in croce.*	XIX	Religione e superstizione.		
	1893.10.tif	1941-1942	X	1893				*Dio mio, aiutatemi!*	XIX	Religione e superstizione.		
	1894.10.tif	1941-1942	X	1894				*ognun per sé e Dio per tutti.*	XIX	Religione e superstizione.		
	1895.10.tif	1941-1942	X	1895				*o Vergine santissima, fatemi la grazia!*	XIX	Religione e superstizione.		
	1896.10.tif	1941-1942	X	1896				dammi *la corona per recitare* il rosario!	XIX	Religione e superstizione.		
	1897.10.tif	1941-1942	X	1897				*recita* [imp.] *un Pater Noster,* un'Ave Maria e un Gloria!	XIX	Religione e superstizione.		
	1898.10.tif	1941-1942	X	1898				recita [imp.] un Pater Noster, *un'Ave Maria e un Gloria!*	XIX	Religione e superstizione.		
	1899.10.tif	1941-1942	X	1899				oggi *non ho fatto le mie devozioni.*	XIX	Religione e superstizione.		
	1900.10.tif	1941-1942	X	1900				*hai detto la tua preghiera?*	XIX	Religione e superstizione.		
	1901.10.tif	1941-1942	X	1901				devi *pregare Dio, e digiunare nei giorni comandati!*	XIX	Religione e superstizione.		
	1902.10.tif	1941-1942	X	1902				[ella] *pregava tutti gli Angeli* e i Santi del Paradiso.	XIX	Religione e superstizione.		
	1903.10.tif	1941-1942	X	1903				[ella] pregava tutti gli Angeli *e i Santi del Paradiso.*	XIX	Religione e superstizione.		
	1904.10.tif	1941-1942	X	1904				*preghiamo* [imp.] *Gesù Cristo e la Madonna!*	XIX	Religione e superstizione.		
	1905.10.tif	1941-1942	X	1905				preghiamo [imp.] *per le anime del Purgatorio!*	XIX	Religione e superstizione.		
	1906.10.tif	1941-1942	X	1906				*pregate* [parlando a due o più persone] *per i poveri peccatori pentiti!*	XIX	Religione e superstizione.		
	1907.10.tif	1941-1942	X	1907				*diciamo* [imp.] anche *le Litanie!*	XIX	Religione e superstizione.		
	1908.10.tif	1941-1942	X	1908				dopo *il Vespro,* ci sarà *la Processione.*	XIX	Religione e superstizione.		
	1909.10.tif	1941-1942	X	1909				*non rompo il digiuno,* perché devo comunicarmi.	XIX	Religione e superstizione.		
	1910.10.tif	1941-1942	X	1910				non rompo il digiuno, *perché devo comunicarmi.*	XIX	Religione e superstizione.		
	1911.10.tif	1941-1942	X	1911				*mi comunicherò, il giorno di Ognissanti.*	XIX	Religione e superstizione.		
	1912.10.tif	1941-1942	X	1912	a			andiamo [imp.] *alla predica!* 	XIX	Religione e superstizione.		
	1912.10.tif	1941-1942	X	1912	b			è vivo *per miracolo.*	XIX	Religione e superstizione.		
	1913.10.tif	1941-1942	X	1913				*se bestemmi*, il diavolo ti porta all'inferno.	XIX	Religione e superstizione.		
	1914.10.tif	1941-1942	X	1914				se bestemmi, *il diavolo ti porta all'inferno.*	XIX	Religione e superstizione.		
	1915.10.tif	1941-1942	X	1915				*bestemmiava come un turco.*	XIX	Religione e superstizione.		
	1916.10.tif	1941-1942	X	1916				*hai commesso un sacrilegio!*	XIX	Religione e superstizione.		
	1917.10.tif	1941-1942	X	1917	a			oggi *è la festa di San....* [il Patrono del paese] 	XIX	Religione e superstizione.		
	1917.10.tif	1941-1942	X	1917	b			al mio paese, si fa una gran festa *per l'Ascensione* [di Cristo al Cielo].	XIX	Religione e superstizione.		
	1918.10.tif	1941-1942	X	1918	a			ci rivedremo, *o a Natale, o all'Epifania.* 	XIX	Religione e superstizione.		
	1918.10.tif	1941-1942	X	1918	b			[essi] hanno fatto *il Presepio.*	XIX	Religione e superstizione.		
	1919.10.tif	1941-1942	X	1919				*al mio paese,* la vigilia di Natale, *c'è l'uso* di accendere.... [il ceppo di Natale, in casa] ~ .... [il fuoco nella piazza della chiesa]	XIX	Religione e superstizione.		
	1920.10.tif	1941-1942	X	1920				al mio paese, la vigilia di Natale, c'è l'uso *di accendere....* [il ceppo di Natale, in casa] ~ .... [il fuoco nella piazza della chiesa]	XIX	Religione e superstizione.		
	1921.10.tif	1941-1942	X	1921				dopo *il Carnevale, viene la Quaresima.*	XIX	Religione e superstizione.		
	1922.100.tif	1941-1942	X	1922	a			oggi, è *il primo giorno di Quaresima.* 	XIX	Religione e superstizione.		
	1922.100.tif	1941-1942	X	1922	b			oggi, è *la Pentecoste* [la festa dello Spirito Santo, che viene cinquanta giorni dopo Pasqua].	XIX	Religione e superstizione.		
	1923.10.tif	1941-1942	X	1923				*nella Settimana Santa,* si suona la raganella.	XIX	Religione e superstizione.		
	1924.10.tif	1941-1942	X	1924				nella Settimana Santa, *si suona la raganella.*	XIX	Religione e superstizione.		
	1925.100.tif	1941-1942	X	1925				*la Domenica delle Palme* viene una settimana prima *di Pasqua.*	XIX	Religione e superstizione.		
	1926.10.tif	1941-1942	X	1926				*confesserò i miei peccati per la Candelora* [Purificazione di M. Vergine].	XIX	Religione e superstizione.		
	1927.10.tif	1941-1942	X	1927				*la vigilia di San Giovanni*.... [si fanno i fuochi] ~  .... [si stringono i legami fra compare	XIX	Religione e superstizione.		
	1928.10.tif	1941-1942	X	1928				la vigilia di San Giovanni.... [si fanno i fuochi] ~  .... [si stringono i legami fra compare	XIX	Religione e superstizione.		
	1929.10.tif	1941-1942	X	1929				lei mi pare *una strega* e lui, *uno stregone.*	XIX	Religione e superstizione.		
	1930.10.tif	1941-1942	X	1930	a			*non ci credo, è una superstizione.* 	XIX	Religione e superstizione.		
	1930.10.tif	1941-1942	X	1930	b			non sono *persuaso!*	XIX	Religione e superstizione.		
	1931.10.tif	1941-1942	X	1931				*buona fortuna!*	XIX	Religione e superstizione.		
	1932.10.tif	1941-1942	X	1932	a			di notte, *passa....* [la schiera dei morti] 	XIX	Religione e superstizione.		
	1932.10.tif	1941-1942	X	1932	b			stanotte al fiume, ho udito *le lavandaie notturne.*	XIX	Religione e superstizione.		
	1933.10.tif	1941-1942	X	1933				*ci credi tu agli spiriti?*	XIX	Religione e superstizione.		
	1934.10.tif	1941-1942	X	1934				*raccontami la favola del mago e delle fate!*	XIX	Religione e superstizione.		
	Datei fehlt	1941-1942	X	1935				quando la fiamma *mugola, è segno che....*	XIX	Religione e superstizione.		
	1936.10.tif	1941-1942	X	1936				[alcune delle imprecazioni più comuni]	XIX	Religione e superstizione.		
